stocks,std,rendimiento,riesgo,coeficiente_variacion,beta,alfa,Riesgo_sistematico,Riesgo_no_sistematico,sharpie,teynor
SPY,0.0161543684490317,0.1886452632820504,0.3623047071920227,1.9205608499712377,1.0,0.0,1.0,0.0,0.3117410871015514,0.1129452632820504
A,0.0187403842904305,0.3073082655739378,0.4203029950958789,1.3676918006448957,0.903504747820689,0.0005431205339076,0.6065740988380909,0.3934259011619091,0.5510507140714136,0.2563442706112964
AAL,0.0497217465291474,-0.2431943029652611,1.115142499947034,-4.585397298991521,1.3542989493267932,-0.0019788745429508,0.1936048802971424,0.8063951197028575,-0.2859673117833888,-0.2354681757109683
AAP,0.0240144201010981,0.1887227892312407,0.5385872849542499,2.853853989484665,0.9803626914521932,1.500798091405445e-05,0.4349199319689132,0.5650800680310868,0.2098504595050761,0.1152867099255094
AAPL,0.0236304388738359,0.4452822222482056,0.529975483969928,1.190201309394547,1.1704964166061105,0.0008907683236779,0.6402897799686549,0.3597102200313451,0.6973572050536144,0.3157482731299771
ABBV,0.0180182464578493,0.1969440359549793,0.4041071322361787,2.0518881431299403,0.7096198003160703,0.0002503080233896,0.404768187491952,0.595231812508048,0.3000294384413852,0.1708577408648634
ABC,0.0212819199079139,0.2107547393625375,0.4773036955946728,2.264735289172412,0.8693621183825381,0.0001855305303683,0.4354715466497584,0.5645284533502416,0.2829534751334218,0.1553492342337265
ABMD,0.0252147299136687,0.361970977460667,0.5655074271161162,1.562300466969251,0.6899711575597197,0.0009198856618483,0.1954038876939898,0.8045961123060101,0.5062196599619313,0.4149028177832043
ABT,0.0198577952388383,0.2337152452551126,0.4453639095942308,1.905583476628118,0.8130170188596452,0.0003188231574585,0.4374386828515482,0.5625613171484518,0.3548002921904463,0.1943566267244296
ACN,0.0204573924155055,0.3220807394080482,0.4588114721040862,1.4245231582221751,1.0595151543971146,0.0004849532704582,0.6999931046906223,0.3000068953093777,0.5369977744413378,0.2325410244351283
ADBE,0.0250953518743694,0.2716625148767215,0.5628300568611315,2.0717987430711218,1.1467967536231267,0.0002195426165019,0.5449620987048732,0.4550379012951268,0.3481735072387433,0.1708781562710291
ADI,0.0255658319700144,0.1834064658434623,0.5733818251849839,3.1262901367630422,1.2475370147887943,-0.0002060931855772,0.6213939032964589,0.378606096703541,0.1878442272018547,0.0863352867022521
ADM,0.0201913162578933,0.1744230349505515,0.4528440061100645,2.596239689548142,0.9537574494265924,-2.182059604660712e-05,0.5822729188610722,0.4177270811389277,0.2180067167026976,0.1035095820325227
ADP,0.0219069927353184,0.1758902617247538,0.4913226173755529,2.793347468800809,1.110474318337196,-0.0001333153112139,0.6705504804294661,0.3294495195705339,0.2039194984752172,0.0902229435389166
ADSK,0.0274273207671857,0.2114594431020299,0.6151306657991027,2.908977044370158,1.205296969252326,-6.315127379219368e-05,0.5039661020357483,0.4960338979642517,0.220700170955821,0.1126356794759425
AEE,0.0209104073791946,0.0702156682996116,0.4689715383605182,6.679015520573094,0.8587717804468792,-0.000364236350484,0.4401599362977538,0.5598400637022461,-0.0116943806857898,-0.0063862504861704
AEP,0.0187174746377861,-0.0409020445709241,0.4197891851614705,-10.263281201837126,0.6911583632636791,-0.0006797055395967,0.3558283907030937,0.6441716092969063,-0.2777633361995107,-0.1687052501547176
AES,0.0294772917855702,0.083615723477629,0.6611067218678517,7.90648809066069,1.2101959149467725,-0.0005741349346046,0.4398617245122168,0.5601382754877833,0.0119734427374515,0.0065408611778178
AFL,0.0273848822872176,0.0460852235108585,0.6141788699361438,13.327023786516548,1.2395037885964986,-0.0007450051390001,0.5346307427204858,0.4653692572795141,-0.0482184880313783,-0.0238924453169074
AIG,0.0346535207236995,0.0556765042264596,0.7771974322973417,13.959163620189845,1.5363234396401415,-0.0009291414108366,0.5129210848954594,0.4870789151045406,-0.0257637183827953,-0.0130333855859352
AIZ,0.0239230742306376,0.0828473666481943,0.5365386106928686,6.476230113278588,1.0045295152866878,-0.0004232236834827,0.4601203018402934,0.5398796981597065,0.0133212531321175,0.0071151385195033
AJG,0.0200391939004621,0.2833452521133066,0.4494322573722335,1.586164772552852,0.9364081023093812,0.0004233980123559,0.5698358895098842,0.4301641104901158,0.4620167972085023,0.2217465350857274
AKAM,0.0205161991993718,0.1488051836014014,0.4601303707460733,3.092166278149331,0.6318836022425399,0.0001174735519553,0.2475485144426528,0.7524514855573472,0.1588792834580031,0.1156940666634691
ALB,0.0339901273149405,0.5738677853715823,0.7623190694896669,1.3283879822528484,1.269936573388323,0.0013265883576715,0.3642826163290382,0.6357173836709618,0.6534898644278699,0.3922776899340877
ALGN,0.0351398297420853,0.4281098125189744,0.7881042063422081,1.840892647858377,1.458942322281498,0.0006066954524557,0.4498387958439662,0.5501612041560338,0.4471614409401491,0.2415515727639424
ALK,0.0394863916541926,-0.1324885086189642,0.8855874255609966,-6.684258391857501,1.5026284905337688,-0.0016506041898048,0.3779099341679254,0.6220900658320745,-0.2350852130574034,-0.1385495549502131
ALL,0.0214811898101353,0.0112308280017228,0.4817728535072407,42.897358363366976,0.99374028800733,-0.0006993395645373,0.5584818934477745,0.4415181065522254,-0.1338165310248396,-0.0648752725196964
ALLE,0.0229514892446474,0.0105007333951412,0.5147482315163651,49.0202171740255,1.0780164733338735,-0.0007653252699972,0.5757169574504329,0.424283042549567,-0.1266624392526658,-0.0604807702086625
AMAT,0.0329748316235502,0.466244323956395,0.7395483614088727,1.5861820153290236,1.5704971152827991,0.0006745138180959,0.5919555284002976,0.4080444715997023,0.5280849019966599,0.2486756073321852
AMCR,0.0231769280289274,0.0360710959803503,0.519804296257365,14.41054900412584,0.9917195923557952,-0.0005992543953237,0.4777998512609143,0.5222001487390857,-0.0762381232802059,-0.039959787348269
AMD,0.0329228443248724,0.5722959721112608,0.738382407872244,1.290210736847007,1.2438070483889798,0.0013399113650628,0.3724699994377612,0.6275300005622387,0.6725457795538143,0.3992548303649416
AME,0.0225123102489779,0.1773334623507973,0.5048984736670911,2.8471697725515086,1.1941711552115843,-0.0001902431334441,0.7342990917521348,0.2657009082478652,0.2012948496608254,0.0851079528317612
AMGN,0.0191918255396568,-0.0389855073261257,0.4304277666170559,-11.04071220662579,0.7773570862430281,-0.0007366279346214,0.4281426744887491,0.5718573255112509,-0.2664454206277065,-0.147532593907906
AMP,0.0329527010752107,0.2952339710191604,0.739052024962083,2.5032756982905577,1.7698553948921871,-0.0001533367695294,0.7527894059771936,0.2472105940228064,0.2970480610352479,0.1240406259475981
AMT,0.0215548900518079,0.100952373919465,0.4834257775793511,4.788651903966173,0.9491829751011888,-0.00030994642191,0.5060439349958472,0.4939560650041528,0.0522362999464173,0.0266043266492142
AMZN,0.0202608138603171,0.3029814632051724,0.4544026748117328,1.4997705470318532,0.7429566138693273,0.000646135782439,0.3509078641312265,0.6490921358687736,0.5001763321471188,0.3059148528491963
ANET,0.0261299786213186,0.5085507251684563,0.5860343153122821,1.15236157635634,1.0564897505257915,0.0012271783254989,0.4266113793463996,0.5733886206536003,0.7386098626968657,0.4097065068099677
ANSS,0.0249002889178638,0.2235243590596902,0.5584552509029935,2.498408912801593,1.1859487838364424,-7.907202625532378e-07,0.5919745877674247,0.4080254122325752,0.2647022457406673,0.1246464949198658
ANTM,0.0267893531413634,0.2015659373610922,0.6008225438443008,2.9807741908691963,1.1559954480454857,-6.55044773345255e-05,0.4859233421313775,0.5140766578686224,0.2094893719462523,0.1088809973896538
AON,0.0204143221728989,0.170768470343864,0.457845507282527,2.681089233630757,0.803276139619113,7.632631546518798e-05,0.4040543374463446,0.5959456625536553,0.2076431216025872,0.1183509202563172
AOS,0.0208925282405168,0.2756950040322632,0.4685705510904838,1.6995975416212086,0.7589817412719161,0.0005258598953323,0.3443980064374355,0.6556019935625644,0.4268194054594844,0.2635043679668866
APA,0.0649901447979539,-0.0038287992656351,1.4575769678449535,-380.68774744270695,2.096072615474535,-0.0015842974986909,0.2714548510429412,0.7285451489570587,-0.0545623325697987,-0.0379418149345128
APD,0.0217166744386152,0.1191749260147378,0.4870542230413581,4.086885046449503,1.0104038201857024,-0.0002834641613705,0.5649152330133903,0.4350847669866097,0.0892609569079667,0.0430272779518466
APH,0.0206248659797454,0.2276844705119787,0.4625675125117165,2.031616435989561,1.0901170307042256,8.745657240687621e-05,0.7290275605515905,0.2709724394484095,0.32856710945114,0.1394203248194327
APTV,0.0365092325360336,0.2648430393966881,0.8188167086510867,3.0917056023686693,1.4776226935087564,-5.517255020557406e-05,0.4274660868653059,0.572533913134694,0.2309955786176873,0.1280049638027349
ARE,0.0206372166827346,0.1540231542627239,0.4628445098975478,3.00503201686192,0.97137718573535,-0.0001159625027242,0.5781672907696935,0.4218327092303064,0.1692213099385385,0.0806310415901233
ATO,0.0205107012982016,-0.0365281269685935,0.4600070656797095,-12.593228940405776,0.7918378399635425,-0.0007377166062111,0.3889479185912333,0.6110520814087668,-0.2439704416339009,-0.1417311996276418
ATVI,0.0223713303672178,0.0506878477982983,0.5017366246017927,9.898558459186289,0.6489868158002366,-0.0002846842894242,0.219618081759725,0.780381918240275,-0.0498511589054372,-0.0385403086669185
AVB,0.0243286415953415,0.0828247159743807,0.5456345382606523,6.587822630498699,1.0428487554585526,-0.0004519990558034,0.4794981119608762,0.5205018880391237,0.0130576704273386,0.0068319743750836
AVGO,0.0265470702061855,0.3694819505624271,0.5953887041888418,1.6114148560776471,1.3165889390487433,0.0004806098552434,0.6418701445691618,0.3581298554308382,0.4934288280841269,0.2231387047613276
AVY,0.0240323544170334,0.2248685111511295,0.5389895097211367,2.3969096738444318,1.0643395882841031,9.557892578478404e-05,0.5118559547276532,0.4881440452723468,0.2767558708671465,0.1401512381885696
AWK,0.0212039717539899,0.2011036298445344,0.4755555007845389,2.364728578754012,0.8384229370753298,0.0001703933100724,0.4080109663122416,0.5919890336877583,0.2636992520066578,0.1495708481950408
AXP,0.0307526822426459,0.1349857837641794,0.6897107473092805,5.109506557477246,1.4457373027824356,-0.0005466099617297,0.5767568218152878,0.4232431781847122,0.0859574596966436,0.0410073003235645
AZO,0.0213625554802251,0.2550840320527587,0.4791121629146833,1.8782522726298645,0.8734640905459141,0.0003583697171599,0.4362783592646251,0.5637216407353749,0.374409263504133,0.2053708148902194
BA,0.0422624486879716,-0.2403029873534638,0.9478478929970932,-3.944386640532666,1.7713144355173691,-0.002279575656337,0.4584183346189217,0.5415816653810783,-0.3333899771135884,-0.1784002777921047
BAC,0.0284727430363564,0.1120191834012354,0.6385770425682684,5.700604335607269,1.3657352056892038,-0.0005778583097205,0.6004189078663583,0.3995810921336417,0.0568751786866071,0.0265931369784872
BAX,0.0184505055169718,0.0071959480301119,0.4138016920910311,57.50481942885728,0.6941364477260275,-0.0004910698607334,0.3693627768844665,0.6306372231155335,-0.1655480228312309,-0.0986896051839742
BBWI,0.0462797216167841,0.7726373936927408,1.0379459303654974,1.3433803991866635,1.5214096014369556,0.001927105868531,0.2820270714297092,0.7179729285702907,0.6714582843899436,0.4580866277132014
BBY,0.0276270912108518,0.0551858425157396,0.6196110496857532,11.227717498542011,1.1495321841510031,-0.0006415395198992,0.4518059177819697,0.5481940822180302,-0.0331081208036308,-0.0178456573613998
BDX,0.0183025234469777,-0.042709135109488,0.4104828003183171,-9.611124160346824,0.5151204798724915,-0.0005550959272103,0.206716744884092,0.793283255115908,-0.2884630854634233,-0.2298668752964316
BEN,0.0290973030363069,0.119650087725592,0.6525844628286055,5.454107683775844,1.1619243136233273,-0.0003950056759194,0.4161310986486763,0.5838689013513236,0.0673477384599257,0.0378252586767366
BIIB,0.0353541225688269,-0.1244482958263512,0.7929102933205335,-6.371403385281547,0.7927041525109374,-0.0010872546800855,0.1311964573345709,0.868803542665429,-0.2524223704905813,-0.2524880123213302
BIO,0.0215376711903036,0.3548113645175738,0.4830395987822557,1.3613983290502265,0.7236539156675953,0.0008662598455213,0.2946078509317805,0.7053921490682195,0.5778229470652393,0.3856973042978481
BK,0.0246484798413905,0.0704209473398748,0.5528077621752369,7.85004722397731,1.0885800865434645,-0.0005354544828956,0.5090031372523541,0.4909968627476458,-0.0095495270170459,-0.0048494848705964
BKNG,0.0274238606026879,0.0759531460359704,0.6150530624010407,8.097795739886262,1.1691306739863565,-0.0005738008641639,0.4742953783782018,0.5257046216217982,0.0004115840590765,0.0002165250143573
BKR,0.0356651371001438,-0.0269784781467142,0.7998856219480027,-29.64902681307928,1.4620675216723298,-0.0012015499631298,0.43855799437339,0.5614420056266101,-0.1283664505640894,-0.0702282737457086
BLK,0.0236490869139406,0.2989310408917173,0.5303937159008849,1.7743012378999177,1.218275560379114,0.0002742425676742,0.692535877412448,0.3074641225875519,0.4208779896883858,0.1832352615054103
BLL,0.0202196325737289,0.1637288181995817,0.4534790748563259,2.769696134394283,0.7804309740325328,6.549290329264771e-05,0.3887786830026405,0.6112213169973595,0.1941188096219689,0.1127951364420246
BMY,0.0156625098411008,-0.0151888237032836,0.3512734688314196,-23.12710159085449,0.5916164460267483,-0.0005031526346269,0.3723383164826801,0.6276616835173199,-0.2587409291275063,-0.1536279532350497
BR,0.0184445851825686,0.1931214091897669,0.4136689128351165,2.142014780083926,0.8271156319677762,0.0001471823929861,0.5247768168060933,0.4752231831939066,0.2838535977601239,0.141964925642152
BRO,0.0190838124032815,0.2740160268869799,0.4280052845577402,1.5619717190274949,0.9335034004702192,0.0003885517148039,0.624426749385707,0.375573250614293,0.4633494819857207,0.2124427471684466
BSX,0.02253093201414,-0.0289356018554174,0.50531611631253,-17.463473503590645,1.040418778738378,-0.0008936733186274,0.5564652110557509,0.4435347889442491,-0.2070695916429111,-0.100570658655642
BWA,0.0268901537906099,-0.0021775189168739,0.6030832666837762,-276.9589104417862,1.0194233275958602,-0.0007717734164565,0.3750615384984688,0.6249384615015312,-0.1291322827527705,-0.0763936990735095
BXP,0.0285689637879754,-0.0914442998093499,0.6407350490140854,-7.006834218753257,1.172265904586323,-0.0012404234524468,0.4393830086647176,0.5606169913352823,-0.2608633632053357,-0.1425822410729696
C,0.0324808380659754,-0.1413108588501169,0.7284692411203533,-5.155083247303825,1.5349429999919817,-0.0017098039095497,0.5827872215885039,0.417212778411496,-0.2978998241797607,-0.1413804023023986
CAG,0.0176335348297618,-0.0053822136949804,0.3954789500693931,-73.47886436360297,0.3843322631232373,-0.0003090661692843,0.1239695128572624,0.8760304871427376,-0.2050228303699938,-0.210969053277167
CAH,0.0237245475717854,-0.0041290771691039,0.5320861219909931,-128.8632060384713,0.9123909556314016,-0.000699394084168,0.3859633194488725,0.6140366805511275,-0.1500303689004226,-0.087494375822544
CAT,0.02316162163683,0.1654026258250975,0.5194610096767418,3.1405850244846647,1.0072562821151956,-9.766468534532975e-05,0.4935396081220135,0.5064603918779864,0.1726840400994082,0.0890564074087736
CB,0.0242527198058324,0.1044952909385589,0.5439317900656759,5.205323466542588,1.0561836174925372,-0.0003759870859424,0.4949233263136031,0.5050766736863969,0.0529391579320674,0.0272635273466191
CBOE,0.022800203860516,0.0402141929626761,0.5113552541323773,12.71579053213824,0.773777635729384,-0.0004196638605208,0.3005625415289036,0.6994374584710964,-0.0693956046223346,-0.0458604712759292
CBRE,0.0304144629810319,0.2736860424018213,0.6821252801997252,2.492364149130558,1.3339737636384177,8.745321646390467e-05,0.5020121621705271,0.4979878378294728,0.2902487976165483,0.1484182431458125
CCI,0.0211223915807244,0.175019100104581,0.4737258482740804,2.706709427662523,0.8962373607935741,2.3603838152647084e-05,0.4698290618154806,0.5301709381845194,0.2096552266810627,0.110817853003404
CCL,0.0597131858109264,-0.4430160974827912,1.339227117976703,-3.0229761978992755,2.038443567671476,-0.0032839635753642,0.304114319316657,0.6958856806833429,-0.3873249656611379,-0.2544667439949408
CDAY,0.0317764213390126,0.2135878049546454,0.7126708212187263,3.336664381985944,1.2425017593023882,-8.255661332287622e-05,0.3989918475772633,0.6010081524227366,0.1934803570586008,0.1109759434321151
CDNS,0.025330748898435,0.4932100082447879,0.5681094616331013,1.1518611790844673,1.16546726438243,0.0010847227353521,0.5524386656852555,0.4475613343147445,0.7349112036342496,0.3582340070838648
CDW,0.0249033301476022,0.1692579270532633,0.5585234585740868,3.2998363402993025,1.2497430712639686,-0.0002638896176993,0.6572136745088195,0.3427863254911805,0.167509395741617,0.0748617289461268
CE,0.0269856981056854,0.135424572443333,0.6052261022397745,4.469101074644522,1.2567958347328694,-0.0004034286059191,0.5660334782788505,0.4339665217211494,0.0986814220707085,0.0475213004314478
CERN,0.0171307098371186,0.1148852281019932,0.3842017613446707,3.3442224704779497,0.6160139231567863,-5.249526259236198e-06,0.3374506791461346,0.6625493208538653,0.1019912765752259,0.0636109455143271
CF,0.0309758653401013,0.2004404367184158,0.6947162222697492,3.4659484565267897,1.2245684194430888,-0.0001213039491044,0.4078487946587877,0.5921512053412123,0.179555957842569,0.1018648159938221
CFG,0.037402718499887,0.0675281314074811,0.8388555093962494,12.422311885610917,1.6181048749332696,-0.0009433320981836,0.4884127170213363,0.5115872829786636,-0.0097416879319304,-0.0050502712890323
CHD,0.0164340776945837,0.1736906337654728,0.3685779314674466,2.12203688521928,0.4802348285539515,0.0003297484448242,0.2228417722436368,0.7771582277563631,0.2658613698745756,0.2040473283883535
CHRW,0.0178880561879488,0.1371824291343975,0.4011872689332962,2.9244799896366707,0.5845658221466208,0.0001067732369438,0.2786894362462685,0.7213105637537315,0.1532511968733982,0.1051762296136713
CHTR,0.019206244474821,0.1446372771077722,0.4307511496139932,2.978147530342622,0.7347510266927948,2.392847710536888e-05,0.381922694775753,0.618077305224247,0.1600396822377574,0.0938239956166749
CI,0.0265229163849205,0.0501330314716808,0.5948469904617714,11.865370455361129,1.1735419186410634,-0.0006795638600908,0.5108985028501795,0.4891014971498205,-0.0429807478869009,-0.0217861570364058
CINF,0.0286799672379434,0.0408186579972379,0.6432245968144124,15.758102504446288,1.218393458737419,-0.0007501011778071,0.4709749229587267,0.5290250770412732,-0.0542288683851843,-0.0286289636181307
CL,0.0155877436159134,0.0943403424565727,0.3495966372418805,3.705696080155832,0.6296455114142062,-9.698135245445088e-05,0.4258000259622089,0.5741999740377911,0.053319570244252,0.0296045030396641
CLX,0.0179447561319115,0.0524802494386086,0.4024589160831073,7.668769115777609,0.214706489136308,4.752733042509978e-05,0.0373589952533534,0.9626410047466464,-0.0576947102759589,-0.1081464778023085
CMA,0.0374223356938658,0.0861069715137927,0.8392954771822286,9.747125725444768,1.4979145668422316,-0.0007796330012784,0.4181116570944538,0.5818883429055461,0.0123996516086707,0.0069476402354052
CMCSA,0.0202473510792751,0.0534195778124385,0.4541007361157803,8.50064254925737,0.9101924609813634,-0.0004693806294711,0.5273634286922552,0.4726365713077448,-0.0490649329885267,-0.0244788032671011
CME,0.023608239618238,0.0643790499707743,0.5294776065800029,8.224377446084796,1.0004889291719414,-0.0004934859027128,0.4686809847959501,0.5313190152040499,-0.0213813575655253,-0.0113154175914724
CMG,0.0250369405151535,0.3681689927723166,0.5615200266693487,1.5251692502432013,0.9072607559454996,0.0007818196373075,0.3426744342068835,0.6573255657931165,0.520852291782172,0.3223648668320507
CMI,0.0219296229536694,0.082674561272916,0.4918301602522186,5.948990265925255,0.924105776395042,-0.0003637048262523,0.4634053128215833,0.5365946871784166,0.0141808328089098,0.0075473624893071
CMS,0.0191054720481976,0.0098768453052534,0.4284910597419568,43.38339282422958,0.7368778542919816,-0.0005124272679538,0.3881999119066806,0.6118000880933194,-0.153616168174865,-0.0893270903873096
CNC,0.0274608037618562,0.1452320739725074,0.6158816110693115,4.240672147847304,1.0347215045625395,-0.0001982668122194,0.3705104223243,0.6294895776757,0.1128984413932797,0.0671988295071766
CNP,0.0283914892681768,0.0112298166975795,0.636754710560586,56.702146411511066,1.2434055000429285,-0.0008862410366046,0.5005289347800413,0.4994710652199586,-0.1012480665367394,-0.0518496848374843
COF,0.0354875413320086,0.1693584347384062,0.7959025641778543,4.699515352791362,1.5916226232556014,-0.0005194191828226,0.5249384112699856,0.4750615887300143,0.1176757544878032,0.0588446239516447
COO,0.020439937684271,0.1256251243537787,0.4584200033005229,3.649110841948663,0.8903266877120565,-0.0001679793176853,0.495130428019265,0.504869571980735,0.1089069499461821,0.0560750621573248
COP,0.0363870654118661,0.0455729843451733,0.8160767857448075,17.90702973419029,1.4762899931338351,-0.0009242941670246,0.4295653642214518,0.5704346357785481,-0.0369168884363383,-0.02040724775955
COST,0.015354341033222,0.3111893679266343,0.3443619631259191,1.1065993848707116,0.6146221868232975,0.0007747769987077,0.418151895919911,0.581848104080089,0.6838425643442086,0.3831449189033864
CPB,0.0173981455149189,-0.0779103969856152,0.3901997181972615,-5.00831382324114,0.3449202597109115,-0.0005673728975797,0.1025678989257805,0.8974321010742194,-0.3936712145649451,-0.4453504619136055
CPRT,0.0224458455399437,0.2373506654805347,0.503407825671707,2.120945499152147,1.0495162729551233,0.0001562079041671,0.5705403729329968,0.4294596270670032,0.3211127384935684,0.1540239724205275
CRL,0.0257353682898558,0.4449409023865562,0.577184128376987,1.297215260006688,1.1307083669608575,0.0009191989079603,0.5037562002268435,0.4962437997731564,0.6397280940916433,0.3265571505223844
CRM,0.0264587363160583,0.2159140848183978,0.5934075816027965,2.748350493678553,1.0858534049962745,4.39404101077954e-05,0.4395255912108382,0.5604744087891618,0.2362863050041911,0.1291280058369194
CSCO,0.0205619136915019,0.1320466179355022,0.4611556399008461,3.49236994563614,0.9756778998139248,-0.0002063904617197,0.5875784240500904,0.4124215759499096,0.1221856853959705,0.0577512496144971
CSX,0.0228072190423169,0.2079933418502279,0.5115125882551139,2.4592738580230344,1.1617792803370954,-4.432863636743981e-05,0.6771463698584628,0.3228536301415372,0.2586316444361823,0.1138713214198848
CTAS,0.0255796500835158,0.2424180258219766,0.573691733157051,2.366539085580832,1.2589215468862751,1.9557298246701007e-05,0.6321033660375492,0.3678966339624507,0.2906055921435715,0.1324292417063834
CTLT,0.027075628343123,0.4001545031342153,0.6072430271629217,1.5175214133707924,1.116382717382462,0.0007521991725796,0.4436587887182603,0.5563412112817396,0.5343074990092312,0.290630173758826
CTRA,0.0286965861693853,0.0548274677717659,0.6435973205831503,11.73859283930998,0.7226896252412168,-0.0003234305827502,0.1655095807863363,0.8344904192136637,-0.0324310427664955,-0.0288817377463628
CTSH,0.023711492668034,0.1646495586542533,0.5317933310288446,3.229849720675865,1.1614238123966354,-0.0002160616754656,0.6260998961054788,0.3739001038945212,0.1672633962561457,0.0765866496836353
CTVA,0.025907113987169,0.2326290275791398,0.5810359827390359,2.497693382402025,1.0756394246646723,0.000117915655225,0.4498578669844309,0.5501421330155691,0.2700848695107791,0.1458937112016529
CTXS,0.0237469792634245,-0.0641911700996032,0.5325892123777681,-8.296923261429383,0.575520320708492,-0.0006855569544596,0.1532796665869644,0.8467203334130355,-0.2626624175789309,-0.2430690369497131
CVS,0.0200566329120769,0.1541330299672986,0.449823373621485,2.9184099846536538,0.7901641308426471,2.012821217640764e-05,0.4050405822948029,0.5949594177051971,0.1743640605774701,0.0992616937491911
CVX,0.0297375147175526,-0.0177155488594417,0.6669429136988113,-37.647318691080514,1.3326530032578192,-0.0010679135933437,0.524088696342922,0.475911303657078,-0.140065284360496,-0.0700974286862949
CZR,0.0622988392610128,0.2368667247932653,1.3972172782908772,5.898748671897047,2.265209424005839,-0.0007557710451876,0.345014047087095,0.654985952912905,0.115348362275057,0.0711487084087152
